Id	Date	Quantity	NetAmount	Client	Currency
16717179	2012-03-31	1	11.34	HRY	USD
16717179	2012-04-02	2	31.07	OPU	CAD
16717179	2012-04-03	1	11.34	UIL	USD
16717179	2012-04-08	1	11.34	IUO	USD
16717179	2012-04-10	1	11.34	XGE	USD
16717179	2012-04-10	1	11.34	LTU	USD
16717179	2012-04-18	2	22.68	THR	USD
16717179	2012-04-19	1	11.34	RVT	USD
16717179	2012-04-20	2	1379.4	ERH	RUB
16717179	2012-04-30	1	300.51	SEG	CUP
16717179	2012-05-03	1	11.34	OMO	USD
16717179	2012-05-05	1	171.01	VQE	MXN
16717179	2012-05-06	1	15.54	SD	CAD
16717179	2012-05-21	1	11.34	HRY	USD
16717179	2012-05-31	1	11.34	THR	USD
16717179	2012-05-31	1	11.34	LUT	USD
16717179	2012-05-31	1	11.34	THR	USD
16717179	2012-06-03	1	11.34	HZ4	USD
16717179	2012-06-13	1	171.01	RTY	MXN
16717179	2012-06-18	1	11.34	OPM	USD
16717179	2012-07-01	1	11.34	IUY	USD
16717179	2012-07-02	1	15.54	DRY	CAD
16717179	2012-07-04	2	22.68	UIL	USD
16717179	2012-08-05	1	14.52	RYH	AUD
16717179	2012-08-22	2	22.68	YUM	USD
16717179	2012-08-22	2	22.68	UIL	USD
16717179	2012-09-30	1	11.34	YJH	USD
16717179	2012-10-02	1	171.01	VQE	MXN
16717179	2012-10-13	1	11.34	IKR	USD
16717179	2012-10-20	3	34.02	JIU	USD
16717179	2012-10-23	1	15.54	YUI	CAD
16717179	2012-11-03	1	11.34	LTU	USD
16717179	2012-11-06	1	11.34	OMO	USD
16717179	2012-11-10	1	11.34	GTR	USD
16717179	2012-11-10	1	14.52	RYH	AUD
16717179	2012-11-17	1	171.01	VQE	MXN
16717179	2012-11-19	1	11.34	SCZ	USD
16717179	2012-11-20	1	11.34	IUY	USD
16717179	2012-11-22	1	11.34	QZE	USD
16717179	2012-11-24	1	11.34	UIL	USD
16717179	2012-12-03	1	171.01	VQE	MXN
16717179	2012-12-07	1	7.37	SRG	GBP
16717179	2012-12-13	1	10.32	YJU	EUR
16717179	2012-12-20	1	11.34	ERR	USD
16717179	2013-01-03	1	11.34	JIU	USD
16717179	2013-01-06	1	11.34	XGE	USD
16717179	2013-01-28	1	11.34	ILT	USD
16717179	2013-02-05	1	11.34	IKR	USD
16717179	2013-02-07	1	7.37	SRG	GBP
16717179	2013-02-21	1	15.54	IML	CAD
16717179	2013-02-24	2	22.68	XGE	USD
16717179	2013-02-28	1	15.54	RG	CAD
16717179	2013-03-01	1	11.34	THR	USD
16717179	2013-03-11	2	22.68	OPM	USD
16717179	2013-03-17	1	14.52	RYH	AUD
16717179	2013-03-19	1	11.34	SCZ	USD
16717179	2013-03-26	2	22.68	IKR	USD
16717179	2013-03-26	1	11.34	HRY	USD
16717179	2013-03-30	1	11.34	SCZ	USD
16717179	2013-04-02	1	11.34	OPM	USD
16717179	2013-04-09	1	11.34	GTR	USD
16717179	2013-06-10	1	11.34	UIL	USD
16717179	2013-06-23	1	10.32	ZRT	EUR
16717179	2013-06-27	1	11.34	IUO	USD
16717179	2013-06-27	2	22.68	RER	USD
16717179	2013-07-10	2	31.07	RG	CAD
16717179	2013-07-29	1	11.34	RTJ	USD
16717179	2013-08-20	1	11.34	FCA	USD
16717179	2013-08-23	1	15.54	ULY	CAD
16717179	2013-09-23	1	11.34	IKR	USD
16717179	2013-09-23	1	11.34	OPM	USD
16717179	2013-09-24	1	11.34	OYL	USD
16717179	2013-10-12	1	11.34	LUT	USD
16717179	2013-10-24	1	11.34	OYL	USD
16717179	2013-10-30	1	11.34	YUM	USD
16717179	2013-11-03	1	11.34	UYJ	USD
16717179	2013-11-04	1	15.54	SD	CAD
16717179	2013-11-04	1	11.34	IKR	USD
16717179	2013-11-20	1	11.34	XGE	USD
16717179	2013-11-24	1	15.54	UKU	CAD
16717179	2013-11-29	1	15.54	YUI	CAD
16717179	2013-12-01	1	11.34	IKR	USD
16717179	2013-12-11	2	22.68	XGE	USD
16717179	2013-12-17	3	34.02	JIU	USD
16717179	2013-12-28	1	11.34	GTR	USD
16717179	2013-12-29	1	171.01	RTY	MXN
16717179	2014-01-05	1	11.34	THR	USD
16717179	2014-02-01	1	11.34	LUT	USD
16717179	2014-02-16	1	11.34	SCZ	USD
16717179	2014-02-27	2	31.07	RTU	CAD
16717179	2014-03-19	1	11.34	SCZ	USD
16717179	2014-04-10	2	22.68	SCZ	USD
16717179	2014-04-20	1	15.54	TRY	CAD
16717179	2014-04-21	1	11.34	YUM	USD
16717179	2014-04-25	1	94.92	UKT	SEK
16717179	2014-04-27	1	11.34	LTU	USD
16717179	2014-04-27	1	171.01	VSR	MXN
16717179	2014-04-27	1	11.34	OMO	USD
16717179	2014-04-27	2	22.68	JIU	USD
16717179	2014-04-27	1	11.34	IUO	USD
16717179	2014-04-27	2	22.68	RTJ	USD
16717179	2014-05-01	2	29.03	TYN	AUD
16717179	2014-05-01	1	11.34	HRY	USD
16717179	2014-05-03	1	86.41	ETS	GTQ
16717179	2014-05-07	1	11.34	HRY	USD
16717179	2014-05-10	1	171.01	RTY	MXN
16717179	2014-05-11	1	11.34	HRY	USD
16717179	2014-05-11	1	10.32	ERT	EUR
16717179	2014-05-23	1	11.34	IUO	USD
16717179	2014-06-11	1	11.34	SCZ	USD
16717179	2014-07-03	2	22.68	LTU	USD
16717179	2014-07-18	1	11.34	LTU	USD
16717179	2014-07-20	1	11.34	ZAF	USD
16717179	2014-07-21	2	20.64	HUO	EUR
16717179	2014-07-30	2	31.07	IML	CAD
16717179	2014-08-03	1	15.54	YUI	CAD
16717179	2014-08-17	1	10.32	ERT	EUR
16717179	2014-08-24	2	22.68	SCZ	USD
16717179	2014-08-29	1	171.01	VQE	MXN
16717179	2015-01-27	1	11.34	JIU	USD
16717179	2015-02-14	1	15.54	OPU	CAD
16717179	2015-02-28	1	11.34	ERY	USD
16717269	2012-04-17	1	2.88	SCZ	USD
16717269	2012-04-29	1	1.87	ZED	GBP
16717269	2012-05-05	1	2.88	IUY	USD
16717269	2012-05-20	1	2.88	OPM	USD
16717269	2012-05-26	1	3.95	DYT	CAD
16717269	2012-05-28	4	7.49	SRG	GBP
16717269	2012-05-31	1	76.32	SEG	CUP
16717269	2012-06-17	1	2.88	UYJ	USD
16717269	2012-06-17	1	2.88	AZE	USD
16717269	2012-07-09	1	3.95	SD	CAD
16717269	2012-07-13	1	2.88	MYT	USD
16717269	2012-07-15	1	1.87	SRG	GBP
16717269	2012-07-22	1	3.95	DYT	CAD
16717269	2012-07-23	1	2.88	HRY	USD
16717269	2012-07-27	1	43.43	VSR	MXN
16717269	2012-07-30	1	2.62	ZRT	EUR
16717269	2012-08-11	1	2.88	AZE	USD
16717269	2012-08-15	1	2.88	ZAF	USD
16717269	2012-08-19	1	3.69	RYH	AUD
16717269	2012-08-27	1	2.88	UIL	USD
16717269	2012-09-02	1	2.88	ULT	USD
16717269	2012-09-03	1	2.88	IUO	USD
16717269	2012-09-06	1	3.95	YUI	CAD
16717269	2012-09-09	1	2.88	ILT	USD
16717269	2012-09-15	1	2.88	UYJ	USD
16717269	2012-09-16	1	2.88	ZAF	USD
16717269	2012-09-28	1	2.88	ULT	USD
16717269	2012-09-28	1	3.95	SD	CAD
16717269	2012-09-29	1	2.88	HRY	USD
16717269	2012-09-30	1	2.88	HRY	USD
16717269	2012-10-05	1	2.88	LUT	USD
16717269	2012-10-06	1	2.88	XGE	USD
16717269	2012-10-15	1	2.88	SXX	USD
16717269	2012-10-30	1	2.88	RER	USD
16717269	2012-10-31	1	2.88	IUO	USD
16717269	2012-11-02	1	3.95	TRY	CAD
16717269	2012-11-06	1	2.62	TYU	EUR
16717269	2012-11-12	1	3.95	OPU	CAD
16717269	2012-11-13	1	3.95	YUI	CAD
16717269	2012-11-18	1	2.88	IKR	USD
16717269	2012-12-02	1	2.88	RZE	USD
16717269	2012-12-09	1	2.88	ZAF	USD
16717269	2012-12-22	2	5.76	IKR	USD
16717269	2013-01-05	1	2.88	OPM	USD
16717269	2013-01-05	1	2.88	UIL	USD
16717269	2013-01-05	1	2.88	ULT	USD
16717269	2013-01-10	1	3.95	DRY	CAD
16717269	2013-01-11	1	2.88	IKR	USD
16717269	2013-01-13	1	2.88	HRY	USD
16717269	2013-01-16	1	3.95	RTU	CAD
16717269	2013-01-18	2	5.76	ERR	USD
16717269	2013-01-21	2	5.76	LTU	USD
16717269	2013-01-27	1	2.88	YUM	USD
16717269	2013-01-27	1	3.95	UKU	CAD
16717269	2013-01-27	1	2.88	OPM	USD
16717269	2013-01-29	1	2.88	QZE	USD
16717269	2013-02-03	1	2.88	RZE	USD
16717269	2013-02-03	1	2.88	UIL	USD
16717269	2013-02-16	1	43.43	RTN	MXN
16717269	2013-02-17	1	2.88	HRY	USD
16717269	2013-02-23	1	2.88	LTU	USD
16717269	2013-03-10	1	2.88	SCZ	USD
16717269	2013-03-10	1	3.95	DYT	CAD
16717269	2013-03-17	1	2.88	ULT	USD
16717269	2013-03-24	1	2.88	RZE	USD
16717269	2013-03-29	1	2.88	SCZ	USD
16717269	2013-04-02	1	2.88	UIL	USD
16717269	2013-04-13	1	2.88	SCZ	USD
16717269	2013-04-14	1	2.88	IKR	USD
16717269	2013-04-16	1	175.16	ERH	RUB
16717269	2013-04-21	1	2.62	ZRT	EUR
16717269	2013-05-02	1	2.88	SCZ	USD
16717269	2013-05-03	1	3.95	DRY	CAD
16717269	2013-05-06	1	3.95	SD	CAD
16717269	2013-05-22	1	2.88	SCZ	USD
16717269	2013-05-27	1	2.88	HRY	USD
16717269	2013-05-28	1	1.87	YRT	GBP
16717269	2013-05-29	1	2.62	ZRT	EUR
16717269	2013-06-03	1	2.88	RVT	USD
16717269	2013-06-27	1	1.87	YRT	GBP
16717269	2013-07-07	1	1.87	SRG	GBP
16717269	2013-08-20	1	2.88	ILT	USD
16717269	2013-09-04	1	2.88	ULT	USD
16717269	2013-10-20	2	5.76	THR	USD
16717269	2013-10-22	1	2.88	LUT	USD
16717269	2013-10-27	1	2.88	IKR	USD
16717269	2013-11-11	1	3.95	TRY	CAD
16717269	2013-11-30	1	2.88	OPM	USD
16717269	2013-12-01	1	2.88	IUO	USD
16717269	2013-12-17	1	3.95	DRY	CAD
16717269	2013-12-27	1	2.88	ILT	USD
16717269	2014-01-18	1	2.88	JIU	USD
16717269	2014-02-08	1	2.88	JIU	USD
16717269	2014-03-14	1	2.88	ERG	USD
16717269	2014-03-19	1	2.88	XGE	USD
16717269	2014-03-27	1	2.88	OMO	USD
16717269	2014-03-30	1	2.88	IUO	USD
16717269	2014-05-04	1	2.88	LTU	USD
16717269	2014-08-07	1	2.88	IUY	USD
16717269	2014-08-22	1	2.88	HRY	USD
16717269	2014-09-04	2	5.76	ULT	USD
16717269	2014-09-26	1	2.88	LTU	USD
16717269	2014-10-02	1	3.95	ULY	CAD
16717269	2014-10-06	1	2.88	OMO	USD
16717269	2014-10-12	1	2.88	FCA	USD
16717269	2014-11-02	1	3.95	DRY	CAD
16717269	2014-12-26	1	2.88	IKR	USD
16717269	2014-12-30	1	2.88	OYL	USD
16717269	2015-01-11	1	2.62	YJU	EUR
16717269	2015-01-26	1	2.88	HRY	USD
16717269	2015-03-01	1	2.88	IUO	USD
16725319	2013-12-16	1	3.76	RYH	AUD
16725319	2014-01-03	1	2.94	HRY	USD
16725319	2014-01-04	1	2.94	JIU	USD
16725319	2014-01-09	1	2.94	IUO	USD
16725319	2014-01-09	1	2.94	ULT	USD
16725319	2014-01-11	1	2.94	OPM	USD
16725319	2014-01-11	1	1.91	YRT	GBP
16725319	2014-01-15	1	2.94	ERG	USD
16725319	2014-01-17	1	2.94	AZE	USD
16725319	2014-01-18	1	2.94	SCZ	USD
16725319	2014-01-18	1	2.94	OPM	USD
16725319	2014-01-29	1	2.68	ZRT	EUR
16725319	2014-02-02	2	5.88	SCZ	USD
16725319	2014-02-02	1	2.94	YUM	USD
16725319	2014-02-06	1	2.94	LTU	USD
16725319	2014-02-11	1	44.34	RTN	MXN
16725319	2014-02-12	1	4.03	RTU	CAD
16725319	2014-02-17	1	4.03	FGY	CAD
16725319	2014-02-17	2	5.88	HZ4	USD
16725319	2014-02-18	1	2.94	ZRE	USD
16725319	2014-02-21	2	5.88	RGE	USD
16725319	2014-02-22	1	2.94	IUO	USD
16725319	2014-02-23	1	4.03	RG	CAD
16725319	2014-02-28	4	11.76	YUM	USD
16725319	2014-02-28	1	4.03	DYT	CAD
16725319	2014-03-03	1	77.91	SEG	CUP
16725319	2014-03-16	1	2.94	IUO	USD
16725319	2014-03-16	2	8.06	DYT	CAD
16725319	2014-03-16	1	4.03	FGY	CAD
16725319	2014-03-16	1	2.94	RZE	USD
16725319	2014-03-17	1	178.81	ERH	RUB
16725319	2014-03-22	2	5.88	ERY	USD
16725319	2014-03-23	1	1.91	SRG	GBP
16725319	2014-03-27	1	2.94	OYL	USD
16725319	2014-03-27	1	2.94	LUT	USD
16725319	2014-04-10	1	2.94	SCZ	USD
16725319	2014-04-15	1	2.94	AER	USD
16725319	2014-04-22	1	2.68	ZRT	EUR
16725319	2014-04-24	1	2.94	RER	USD
16725319	2014-04-27	4	11.76	QZE	USD
16725319	2014-04-29	1	2.94	HRY	USD
16725319	2014-05-03	1	2.94	JIU	USD
16725319	2014-05-06	1	2.94	IUY	USD
16725319	2014-05-10	2	5.88	UIL	USD
16725319	2014-05-20	12	35.28	ZRE	USD
16725319	2014-05-24	2	5.88	Z4H	USD
16725319	2014-05-25	1	2.94	AER	USD
16725319	2014-11-21	1	2.68	HUO	EUR
16725319	2014-11-22	1	2.94	ZRE	USD
16726527	2013-10-04	1	8.5	JIU	USD
16726527	2013-10-12	2	17	IKR	USD
16726527	2013-10-13	1	8.5	QZE	USD
16726527	2013-10-13	1	8.5	YUM	USD
16726527	2013-10-13	1	8.5	IUO	USD
16726527	2013-10-13	1	64.77	ETS	GTQ
16726527	2013-10-15	1	8.5	AZE	USD
16726527	2013-10-25	1	8.5	IUO	USD
16726527	2013-10-25	1	8.5	ERG	USD
16726527	2013-10-27	1	8.5	UYJ	USD
16726527	2013-10-27	1	8.5	UYJ	USD
16726527	2013-10-27	1	10.88	TYN	AUD
16726527	2013-10-28	1	11.65	ULY	CAD
16726527	2013-10-28	1	8.5	ZAF	USD
16726527	2013-10-29	1	11.65	YUI	CAD
16726527	2013-11-17	1	8.5	JIU	USD
16726527	2013-11-17	1	8.5	MYT	USD
16726527	2013-11-20	1	8.5	OYL	USD
16726527	2013-11-25	1	8.5	YUM	USD
16726527	2013-11-26	1	8.5	OPM	USD
16726527	2013-11-26	1	11.65	OPU	CAD
16726527	2013-12-04	1	7.74	HUO	EUR
16726527	2013-12-05	1	8.5	IUO	USD
16726527	2013-12-08	1	11.65	OPU	CAD
16726527	2013-12-12	1	8.5	ILT	USD
16726527	2013-12-19	1	7.74	FTY	EUR
16726527	2013-12-21	1	8.5	IUO	USD
16726527	2013-12-22	1	8.5	HRY	USD
16726527	2013-12-22	1	8.5	RTJ	USD
16726527	2013-12-26	1	8.5	RZE	USD
16726527	2013-12-26	1	11.65	ULY	CAD
16726527	2013-12-27	1	8.5	LTU	USD
16726527	2013-12-28	1	8.5	IUY	USD
16726527	2014-01-01	1	8.5	HRY	USD
16726527	2014-01-01	1	8.5	IKR	USD
16726527	2014-01-01	1	8.5	ERY	USD
16726527	2014-01-16	1	8.5	LTU	USD
16726527	2014-01-16	1	8.5	HRY	USD
16726527	2014-01-19	1	128.18	RTY	MXN
16726527	2014-01-21	1	64.77	ETS	GTQ
16726527	2014-01-21	1	8.5	IUO	USD
16726527	2014-01-23	1	11.65	TRY	CAD
16726527	2014-01-25	1	8.5	ULT	USD
16726527	2014-01-27	1	7.74	TYU	EUR
16726527	2014-01-28	1	8.5	LUT	USD
16726527	2014-01-28	1	8.5	RZE	USD
16726527	2014-02-01	2	450.5	SEG	CUP
16726527	2014-02-03	1	8.5	ILT	USD
16726527	2014-02-03	1	8.5	IUY	USD
16726527	2014-02-06	1	8.5	ERG	USD
16726527	2014-02-07	1	8.5	ULT	USD
16726527	2014-02-13	1	8.5	IUY	USD
16726527	2014-02-15	1	11.65	SD	CAD
16726527	2014-02-18	1	8.5	ERG	USD
16726527	2014-02-19	1	71.15	UKT	SEK
16726527	2014-02-19	1	8.5	RTJ	USD
16726527	2014-02-24	1	128.18	RTY	MXN
16726527	2014-02-26	1	11.65	DRY	CAD
16726527	2014-02-28	1	8.5	RTJ	USD
16726527	2014-03-02	1	8.5	HRY	USD
16726527	2014-03-03	1	8.5	JIU	USD
16726527	2014-03-05	1	11.65	YUI	CAD
16726527	2014-03-08	1	8.5	THR	USD
16726527	2014-03-16	1	8.5	IUY	USD
16726527	2014-03-23	1	5.53	ZED	GBP
16726527	2014-03-23	1	8.5	LTU	USD
16726527	2014-04-04	1	5.53	ZED	GBP
16726527	2014-04-08	1	128.18	VSR	MXN
16726527	2014-05-01	1	8.5	OMO	USD
16726527	2014-05-11	1	8.5	ZAF	USD
16727222	2014-07-03	1	7.7	GTR	USD
16727222	2014-07-07	1	7.7	IUY	USD
16727222	2014-07-22	2	15.4	AER	USD
16727222	2014-11-01	1	7.7	OMO	USD
16727222	2014-12-27	1	7.7	ERG	USD
16727222	2015-01-04	1	7.7	AER	USD
16727222	2015-01-27	1	10.55	SD	CAD
16728666	2014-09-03	1	4.77	HRY	USD
16728666	2014-09-06	1	4.77	HRY	USD
16728666	2014-10-12	1	4.77	ERY	USD
16728666	2014-10-21	1	4.77	IUY	USD
16728666	2014-10-22	1	4.77	MYT	USD
16728666	2014-10-30	1	4.77	LTU	USD
16728666	2014-11-23	1	4.77	UIL	USD
16728666	2014-12-13	1	71.93	VQE	MXN
16728666	2014-12-14	1	4.77	SCZ	USD
16728666	2015-01-22	1	4.34	TYU	EUR
16728666	2015-02-15	1	4.77	ULT	USD
16732668	2013-04-11	1	4.98	HZ4	USD
16732668	2013-04-25	1	6.82	UYG	CAD
16732668	2013-04-26	2	9.96	RER	USD
16732668	2013-05-09	1	75.1	VSR	MXN
16732668	2013-05-15	1	4.98	SCZ	USD
16732668	2013-05-23	1	4.98	IUO	USD
16732668	2013-06-21	1	4.98	IUY	USD
16732668	2013-06-30	1	4.53	ERT	EUR
16732668	2013-07-14	3	14.94	LTU	USD
16732668	2013-07-17	1	6.37	RYH	AUD
16732668	2013-07-30	1	4.98	RVT	USD
16732668	2013-08-15	1	4.98	SCZ	USD
16732668	2013-08-21	1	4.98	AER	USD
16732668	2013-08-29	1	4.53	YJU	EUR
16732668	2013-09-14	1	4.98	RTJ	USD
16732668	2013-09-15	1	4.98	RER	USD
16732668	2013-10-09	1	4.98	LUT	USD
16732668	2013-10-18	1	4.98	ILT	USD
16732668	2013-10-18	1	302.88	ERH	RUB
16732668	2013-10-28	2	9.96	HRY	USD
16732668	2013-12-12	1	4.98	SCZ	USD
16732668	2014-01-03	1	4.98	LTU	USD
16732668	2014-01-04	1	4.53	FTY	EUR
16732668	2014-01-04	1	4.98	IKR	USD
16732668	2014-01-08	2	13.65	ULY	CAD
16732668	2014-01-20	1	6.82	DYT	CAD
16732668	2014-01-21	1	4.98	QZE	USD
16732668	2014-01-24	2	9.96	RGE	USD
16732668	2014-02-01	1	4.98	HRY	USD
16732668	2014-02-09	1	41.68	UKT	SEK
16732668	2014-02-10	1	4.98	FCA	USD
16732668	2014-02-12	1	4.53	TYU	EUR
16732668	2014-03-02	1	4.98	MYT	USD
16732668	2014-03-23	1	4.53	TYU	EUR
16732668	2014-05-03	1	4.98	IUO	USD
16732668	2014-05-22	1	4.98	THR	USD
16732668	2014-05-31	1	3.24	YRT	GBP
16732668	2014-05-31	1	4.98	IUO	USD
16732668	2014-06-14	1	4.98	FCA	USD
16732668	2014-06-29	2	9.96	SCZ	USD
16732668	2014-07-14	1	4.98	AZE	USD
16732668	2014-07-28	1	4.98	RVT	USD
16732668	2014-08-05	1	4.98	LUT	USD
16732668	2014-08-07	1	4.98	ZAF	USD
16732668	2014-08-16	1	4.98	SCZ	USD
16732668	2014-08-27	1	4.98	LTU	USD
16732668	2014-08-30	1	3.24	YRT	GBP
16732668	2014-09-06	1	4.98	OYL	USD
16732668	2014-09-12	1	4.98	IUY	USD
16732668	2014-09-20	1	4.98	RGE	USD
16732668	2014-09-22	1	6.82	OPU	CAD
16732668	2014-09-22	1	4.98	ULT	USD
16732668	2014-09-24	2	9.96	IKR	USD
16732668	2014-09-26	1	4.98	OMO	USD
16732668	2014-09-30	1	4.98	SXX	USD
16732668	2014-10-06	1	4.98	IUO	USD
16732668	2014-10-08	2	9.96	JIU	USD
16732668	2014-10-09	1	4.98	LTU	USD
16732668	2014-10-13	1	4.98	GTR	USD
16732668	2014-10-18	1	6.82	SD	CAD
16732668	2014-10-20	1	4.98	LUT	USD
16732668	2014-11-03	1	4.98	IUO	USD
16732668	2014-11-03	2	9.96	IUO	USD
16732668	2014-11-16	1	4.98	ULT	USD
16732668	2014-11-16	1	4.98	LUT	USD
16732668	2014-11-21	1	6.82	UYG	CAD
16732668	2014-11-22	2	9.96	ERR	USD
16732668	2014-11-23	1	4.98	OYL	USD
16732668	2014-11-24	1	4.98	SCZ	USD
16732668	2014-11-30	1	4.98	LUT	USD
16732668	2014-12-08	1	131.97	SEG	CUP
16732668	2014-12-10	1	4.98	JIU	USD
16732668	2014-12-17	1	4.98	RVT	USD
16732668	2014-12-26	1	6.37	TYN	AUD
16732668	2014-12-30	1	302.88	ERH	RUB
16732668	2014-12-30	1	4.98	MYT	USD
16732668	2014-12-30	1	4.98	ULT	USD
16732668	2015-01-01	1	4.98	ZAF	USD
16732668	2015-01-04	2	150.2	VSR	MXN
16732668	2015-01-05	1	4.98	HRY	USD
16732668	2015-01-09	1	4.98	IUO	USD
16732668	2015-01-09	1	3.24	YRT	GBP
16732668	2015-01-10	1	4.98	RGE	USD
16732668	2015-01-11	1	6.82	YUI	CAD
16732668	2015-01-11	1	41.68	UKT	SEK
16732668	2015-01-11	1	4.98	YUM	USD
16732668	2015-01-11	1	4.98	ERG	USD
16732668	2015-01-12	1	4.98	OMO	USD
16732668	2015-01-14	2	9.96	IUY	USD
16732668	2015-01-14	1	4.98	IUO	USD
16732668	2015-01-15	2	9.96	QZE	USD
16732668	2015-01-16	1	4.98	HRY	USD
16732668	2015-01-21	1	4.98	UIL	USD
16732668	2015-01-22	2	9.96	Z4H	USD
16732668	2015-01-23	1	4.98	ILT	USD
16732668	2015-01-23	1	4.98	SCZ	USD
16732668	2015-01-24	2	9.96	FCA	USD
16732668	2015-01-24	1	3.24	YRT	GBP
16732668	2015-01-25	1	4.98	LUT	USD
16732668	2015-01-26	1	4.98	XGE	USD
16732668	2015-01-30	1	6.37	RYH	AUD
16732668	2015-01-31	1	37.95	ETS	GTQ
16732668	2015-02-03	1	4.98	THR	USD
16732668	2015-02-03	1	6.37	TYN	AUD
16732668	2015-02-08	1	6.82	OPU	CAD
16732668	2015-02-09	2	13.65	IML	CAD
16732668	2015-02-09	1	4.98	FCA	USD
16732668	2015-02-17	1	37.95	ETS	GTQ
16732668	2015-02-17	2	9.96	RTJ	USD
16732668	2015-02-20	1	4.98	HZ4	USD
16732668	2015-02-25	2	9.96	IUY	USD
16732668	2015-02-28	2	13.65	DRY	CAD
16732668	2015-02-28	1	4.53	TYU	EUR
16733285	2013-09-23	1	13.2	TYN	AUD
16733285	2013-09-25	1	10.31	JIU	USD
16733285	2013-09-29	1	10.31	IUO	USD
16733285	2013-10-02	1	14.12	ULY	CAD
16733285	2013-10-04	1	9.38	HUO	EUR
16733285	2013-10-06	1	155.47	VSR	MXN
16733285	2013-10-07	1	10.31	OMO	USD
16733285	2013-10-27	1	10.31	THR	USD
16733285	2013-11-03	1	9.38	TYU	EUR
16733285	2013-12-01	1	10.31	ERY	USD
16733285	2013-12-01	1	13.2	RYH	AUD
16733285	2014-01-22	1	10.31	SCZ	USD
16733285	2014-02-09	1	6.7	YRT	GBP
16733285	2014-02-13	1	10.31	LTU	USD
16733285	2014-02-25	2	20.62	UIL	USD
16733285	2014-02-27	1	155.47	LUY	MXN
16733285	2014-03-02	1	10.31	MYT	USD
16733285	2014-03-06	1	10.31	IKR	USD
16733285	2014-03-09	1	14.12	DYT	CAD
16733285	2014-03-23	1	14.12	FGY	CAD
16733285	2014-05-03	2	20.62	HRY	USD
16733285	2014-05-16	2	20.62	RER	USD
16733285	2014-05-28	2	20.62	OPM	USD
16733285	2014-06-15	1	13.2	TYN	AUD
16733285	2014-07-04	1	10.31	LUT	USD
16733285	2014-07-09	1	10.31	ULT	USD
16733285	2014-07-28	1	14.12	IML	CAD
16733285	2014-08-01	1	10.31	QZE	USD
16733285	2014-08-09	2	28.25	FGY	CAD
16733285	2014-08-14	1	10.31	THR	USD
16733285	2014-08-31	1	10.31	ERY	USD
16733285	2014-10-02	1	155.47	LUY	MXN
16733285	2014-10-29	1	10.31	RTJ	USD
16733285	2014-11-04	1	10.31	SCZ	USD
16733285	2014-11-05	2	546.43	SEG	CUP
16733285	2014-11-14	1	10.31	OMO	USD
16733285	2014-11-23	1	14.12	SD	CAD
16733285	2014-11-24	1	10.31	ILT	USD
16733285	2014-12-10	1	14.12	DRY	CAD
16733285	2015-01-03	1	10.31	SCZ	USD
16733285	2015-01-29	1	14.12	UYG	CAD
16733285	2015-02-22	1	10.31	UIL	USD
16733375	2013-06-01	1	10.74	OPU	CAD
16733375	2013-06-02	1	7.84	JIU	USD
16733375	2013-07-03	1	207.76	SEG	CUP
16733375	2013-08-04	1	7.84	UIL	USD
16733375	2013-08-04	1	7.84	SCZ	USD
16733375	2013-08-08	2	15.68	YJH	USD
16733375	2013-08-11	1	7.84	GTR	USD
16733375	2013-08-19	1	7.84	IUY	USD
16733375	2013-09-13	1	7.84	RER	USD
16733375	2013-09-28	1	7.84	IUY	USD
16733375	2013-10-07	1	7.84	GTR	USD
16733375	2013-10-08	3	23.52	ERY	USD
16733375	2013-10-10	2	14.27	ZRT	EUR
16733375	2013-10-17	1	7.84	SXX	USD
16733375	2013-10-26	1	7.84	ZRE	USD
16733375	2013-10-28	1	7.84	Z4H	USD
16733375	2013-10-28	1	7.84	LTU	USD
16733375	2013-11-07	1	7.84	OYL	USD
16733375	2013-11-17	1	7.84	OYL	USD
16733375	2013-12-03	1	7.84	GTR	USD
16733375	2013-12-12	1	10.74	DYT	CAD
16733375	2013-12-27	3	23.52	IUY	USD
16733375	2013-12-29	1	7.84	ERY	USD
16733445	2014-09-22	1	6.78	HRY	USD
16733445	2014-09-26	1	6.17	ERT	EUR
16733445	2014-10-12	1	6.78	ERY	USD
16733445	2014-10-12	1	6.78	IUO	USD
16733445	2014-12-27	1	102.24	RTN	MXN
16733445	2015-01-01	1	6.78	THR	USD
16733445	2015-01-02	1	6.78	SCZ	USD
16733445	2015-01-15	1	6.17	FTY	EUR
16735665	2013-05-30	2	3.06	YJU	EUR
16735665	2013-06-01	1	2.3	ULY	CAD
16735665	2013-06-04	1	1.68	ERR	USD
16735665	2013-06-09	2	3.36	JIU	USD
16735665	2013-06-11	1	1.68	GTR	USD
16735665	2013-06-11	1	1.68	HRY	USD
16735665	2013-06-15	1	1.68	AZE	USD
16735665	2013-06-15	1	1.68	SCZ	USD
16735665	2013-06-18	1	1.68	UYJ	USD
16735665	2013-06-24	1	2.3	TRY	CAD
16735665	2013-06-25	1	2.3	RG	CAD
16735665	2013-06-25	1	1.68	FCA	USD
16735665	2013-06-28	1	1.68	IUO	USD
16735665	2013-06-30	1	1.68	ULT	USD
16735665	2013-06-30	1	2.15	RYH	AUD
16735665	2013-06-30	1	1.68	JIU	USD
16735665	2013-07-01	2	3.36	AZE	USD
